#-----------------------------------------------------------------------
# Use this file to give meaning to your trained ONNX models.
#-----------------------------------------------------------------------
# Desc:
#   
#-----------------------------------------------------------------------
# NOTE:
#   Last 9 floats are X,Y,Z columns defining orientation of DCM.
#-----------------------------------------------------------------------
# Generated in YOLO_MetaInfo.h/.cpp at 2025.Jan.23_18.08.03.6551179.UTC
#-----------------------------------------------------------------------

yolo_image_size,864
yolo_num_classes,65

#yid,oid,fid,x,y,z
48, d_048, ft_0, 0.0306987837, -0.00665854849, -0.0771673545, 1,0,0,0,1,0,0,0,1
49, d_049, ft_0, 0.04786871, -0.0685100481, -0.00297735073, 1,0,0,0,1,0,0,0,1
50, d_050, ft_0, 0.0212344993, -0.0147609506, 0.0817316473, 1,0,0,0,1,0,0,0,1
51, d_051, ft_0, 0.110385954, -0.00470354967, -0.00237655081, 1,0,0,0,1,0,0,0,1
52, d_052, ft_0, -0.0141124502, -0.000634998083, -0.000719498843, 1,0,0,0,1,0,0,0,1
53, d_053, ft_0, -0.0876900032, 0.00244899094, -0.000895991921, 1,0,0,0,1,0,0,0,1
54, d_054, ft_0, -0.0873225033, -0.156980261, 0.129516453, 1,0,0,0,1,0,0,0,1
55, d_055, ft_0, -0.0814170092, 0.158212706, 0.152956188, 1,0,0,0,1,0,0,0,1
56, d_056, ft_0, -0.0843604952, 0.153657705, -0.161983341, 1,0,0,0,1,0,0,0,1
57, d_057, ft_0, -0.0851425007, -0.15932855, -0.140943587, 1,0,0,0,1,0,0,0,1
58, d_058, ft_0, -0.277294487, 0.0409300029, 0.285551012, 1,0,0,0,1,0,0,0,1
59, d_059, ft_0, -0.261200011, 0.291395009, -0.014553003, 1,0,0,0,1,0,0,0,1
60, d_060, ft_0, -0.269048512, 0.00966249406, -0.281910002, 1,0,0,0,1,0,0,0,1
61, d_061, ft_0, -0.26492101, -0.2849195, 0.0156574994, 1,0,0,0,1,0,0,0,1
62, d_062, ft_0, -0.1698322, 0.1854669, 0.00445149839, 1,0,0,0,1,0,0,0,1
63, d_063, ft_0, -0.169811189, -0.207593709, -0.00254049897, 1,0,0,0,1,0,0,0,1
64, d_064, ft_0, -0.307521492, 0.00446350873, 0.0223982017, 1,0,0,0,1,0,0,0,1

